ORG_ID,WATER_SUPPLIER_NAME,WORKSHEET_NAME,REVIEWED_BY_DWR,REQUIREMENTS_ADDRESSED,WP_WUEDATA_PLAN_ID,USE_TYPE,ADDITIONAL_DESCRIPTION,LEVEL_OF_TREATMENT,VOLUME_AF
2602,Vallecitos Water District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5701,Industrial,,Drinking Water,122.755514
2602,Vallecitos Water District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5701,Landscape,,Drinking Water,2580.934682
2602,Vallecitos Water District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5701,Agricultural irrigation,,Drinking Water,616.8464579
2602,Vallecitos Water District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5701,Losses,"Losses, Oper/Emerg Use",Drinking Water,1227.55514
2602,Vallecitos Water District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5701,Other Potable,Fire Lines,Drinking Water,273.1310187
2602,Vallecitos Water District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5701,Other Potable,Construction Water,Drinking Water,73.6533084
2602,Vallecitos Water District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5701,Single Family,,Drinking Water,6552.07556
2602,Vallecitos Water District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5701,Other Potable,Unmetered Unbilled,Drinking Water,67.5155327
2603,Vallejo  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,6625,Other Potable,Commercial/Institutional,Drinking Water,2330
2603,Vallejo  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,6625,Multi-Family,,Drinking Water,1906
2603,Vallejo  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,6625,Other Non-Potable,Travis AFB,Raw Water,2178
2603,Vallejo  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,6625,Other Non-Potable,City of Benicia,Raw Water,0
2603,Vallejo  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,6625,Single Family,,Drinking Water,7550
2603,Vallejo  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,6625,Other Non-Potable,American Canyon,Raw Water,62
2603,Vallejo  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,6625,Other Potable,American Canyon,Drinking Water,163
2603,Vallejo  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,6625,Other Non-Potable,Irrigation/Construction,Raw Water,712
2603,Vallejo  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,6625,Other Potable,Other,Drinking Water,14
2603,Vallejo  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,6625,Landscape,,Drinking Water,1275
2604,Valley Center Municipal Water District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5652,Other,No Service Meters,Drinking Water,24
2604,Valley Center Municipal Water District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5652,Institutional/Governmental,,Drinking Water,122
2604,Valley Center Municipal Water District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5652,Commercial,,Drinking Water,1440
2604,Valley Center Municipal Water District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5652,Multi-Family,,Drinking Water,345
2604,Valley Center Municipal Water District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5652,Losses,,Drinking Water,993
2604,Valley Center Municipal Water District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5652,Agricultural irrigation,,Drinking Water,9893
2604,Valley Center Municipal Water District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5652,Sales/Transfers/Exchanges to Other Agencies,San Pascual,Drinking Water,6
2604,Valley Center Municipal Water District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5652,Single Family,,Drinking Water,3861
2605,Valley County Water District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5682,Other Potable,,Drinking Water,17
2605,Valley County Water District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5682,Single Family,,Drinking Water,3759
2605,Valley County Water District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5682,Multi-Family,,Drinking Water,584
2605,Valley County Water District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5682,Industrial,,Drinking Water,211
2605,Valley County Water District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5682,Institutional/Governmental,,Drinking Water,513
2605,Valley County Water District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5682,Losses,,Drinking Water,8
2605,Valley County Water District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5682,Commercial,,Drinking Water,1165
2610,Valley Of The Moon Water District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5813,Single Family,,Drinking Water,1546.89
2610,Valley Of The Moon Water District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5813,Commercial,Commercial/Institutional,Drinking Water,210.02
2610,Valley Of The Moon Water District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5813,Landscape,Landscape/Irrigation,Drinking Water,42.42
2610,Valley Of The Moon Water District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5813,Other,Unbilled consumption (a),Drinking Water,118.23
2610,Valley Of The Moon Water District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5813,Losses,(b) (c),Drinking Water,250.59
2610,Valley Of The Moon Water District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5813,Multi-Family,,Drinking Water,481.08
2618,Valley Water Company,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5771,Losses,,Drinking Water,181.6
2618,Valley Water Company,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5771,Commercial,w/ Institutional,Drinking Water,425.8
2618,Valley Water Company,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5771,Single Family,,Drinking Water,3020
2626,Vaughn Water Company,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5794,Landscape,,Drinking Water,147.3066168
2626,Vaughn Water Company,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5794,Multi-Family,,Drinking Water,46.03331775
2626,Vaughn Water Company,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5794,Industrial,,Drinking Water,27.61999065
2626,Vaughn Water Company,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5794,Commercial,,Drinking Water,276.1999065
2626,Vaughn Water Company,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5794,Single Family,,Drinking Water,11594.2583
2626,Vaughn Water Company,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5794,Other Potable,,Drinking Water,3.06888785
2629,Ventura County Waterworks District No 01 - Moorpark,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5786,Other Potable,Construction/Fire Water,Drinking Water,278
2629,Ventura County Waterworks District No 01 - Moorpark,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5786,Losses,,Drinking Water,120
2629,Ventura County Waterworks District No 01 - Moorpark,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5786,Agricultural irrigation,,Drinking Water,1997
2629,Ventura County Waterworks District No 01 - Moorpark,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5786,Institutional/Governmental,,Drinking Water,563
2629,Ventura County Waterworks District No 01 - Moorpark,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5786,Industrial,,Drinking Water,105
2629,Ventura County Waterworks District No 01 - Moorpark,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5786,Commercial,,Drinking Water,708
2629,Ventura County Waterworks District No 01 - Moorpark,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5786,Multi-Family,,Drinking Water,399
2629,Ventura County Waterworks District No 01 - Moorpark,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5786,Single Family,,Drinking Water,5087
2631,Ventura County Waterworks District No 08 - Simi Valley,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5420,Multi-Family,,Drinking Water,1118
2631,Ventura County Waterworks District No 08 - Simi Valley,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5420,Commercial,,Drinking Water,1019
2631,Ventura County Waterworks District No 08 - Simi Valley,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5420,Industrial,,Drinking Water,54
2631,Ventura County Waterworks District No 08 - Simi Valley,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5420,Institutional/Governmental,,Drinking Water,475
2631,Ventura County Waterworks District No 08 - Simi Valley,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5420,Landscape,,Drinking Water,3750
2631,Ventura County Waterworks District No 08 - Simi Valley,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5420,Agricultural irrigation,,Drinking Water,120
2631,Ventura County Waterworks District No 08 - Simi Valley,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5420,Sales/Transfers/Exchanges to other agencies,,Drinking Water,1099
2631,Ventura County Waterworks District No 08 - Simi Valley,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5420,Single Family,,Drinking Water,10752
2631,Ventura County Waterworks District No 08 - Simi Valley,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5420,Losses,,Drinking Water,748
2633,Vernon  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5666,Commercial,Commercial,Drinking Water,5045
2633,Vernon  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5666,Industrial,Industrial,Drinking Water,1234
2633,Vernon  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5666,Losses,Losses,Drinking Water,249
2633,Vernon  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5666,Other Potable,Other,Drinking Water,11
2633,Vernon  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5666,Single Family,Single Family Residential,Drinking Water,6
2633,Vernon  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5666,Multi-Family,Multi Family Residential,Drinking Water,2
2635,Victorville Water District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5692,Multi-Family,,Drinking Water,1848
2635,Victorville Water District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5692,Other,Commercial/Institutional,Drinking Water,5487
2635,Victorville Water District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5692,Landscape,,Drinking Water,1097
2635,Victorville Water District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5692,Losses,,Drinking Water,1225
2635,Victorville Water District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5692,Sales/Transfers/Exchanges to Other Agencies,,Drinking Water,865
2635,Victorville Water District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5692,Single Family,,Drinking Water,12208
2649,Vista Irrigation District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5924,Groundwater recharge,,Drinking Water,1834
2649,Vista Irrigation District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5924,Landscape,,Drinking Water,276
2649,Vista Irrigation District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5924,Institutional/Governmental,,Drinking Water,520
2649,Vista Irrigation District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5924,Industrial,,Drinking Water,1103
2649,Vista Irrigation District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5924,Multi-Family,,Drinking Water,2775
2649,Vista Irrigation District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5924,Agricultural irrigation,,Drinking Water,743
2649,Vista Irrigation District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5924,Losses,Real and Apparent Losses,Drinking Water,1121
2649,Vista Irrigation District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5924,Other,Mobile Homes,Drinking Water,377
2649,Vista Irrigation District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5924,Single Family,,Drinking Water,7614
2649,Vista Irrigation District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5924,Other,Unbilled Metered,Drinking Water,2
2649,Vista Irrigation District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5924,Other,Unbilled Unmetered,Drinking Water,41
2649,Vista Irrigation District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5924,Other,Billed Unmetered,Drinking Water,10
2661,Walnut Valley Water District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5527,Multi-Family,,Drinking Water,1685
2661,Walnut Valley Water District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5527,Commercial,,Drinking Water,1687
2661,Walnut Valley Water District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5527,Industrial,,Drinking Water,247
2661,Walnut Valley Water District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5527,Institutional/Governmental,,Drinking Water,658
2661,Walnut Valley Water District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5527,Losses,,Drinking Water,949
2661,Walnut Valley Water District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5527,Other,Construction,Drinking Water,17
2661,Walnut Valley Water District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5527,Single Family,,Drinking Water,11387
2669,Watsonville  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5913,Multi-Family,,Drinking Water,839
2669,Watsonville  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5913,Commercial,,Drinking Water,1136
2669,Watsonville  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5913,Industrial,Includes Institutional/Governmental,Drinking Water,535
2669,Watsonville  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5913,Institutional/Governmental,Included in Commercial,Drinking Water,
2669,Watsonville  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5913,Landscape,,Drinking Water,471
2669,Watsonville  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5913,Agricultural irrigation,,Drinking Water,729
2669,Watsonville  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5913,Other,,Drinking Water,43
2669,Watsonville  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5913,Single Family,,Drinking Water,3329
2669,Watsonville  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5913,Losses,,Drinking Water,20
2679,West Kern Water District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5778,Single Family,Residential,Drinking Water,2594
2679,West Kern Water District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5778,Industrial,Treated,Drinking Water,9867
2679,West Kern Water District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5778,Industrial,La Paloma deliveries,Raw Water,1571
2679,West Kern Water District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5778,Commercial,,Drinking Water,1839
